 ******* Program HYDRUS
 ******* 
 Infiltration of water into soil profile                                 
 Date:  29. 2.    Time:  14:23:46
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency

        1  0.1111111E-04  0.11111E-04    4       24    -4    -5     T
        2  0.2222222E-04  0.11111E-04    3       27    -4    -5     T
        3  0.3666667E-04  0.14444E-04    3       30    -4    -5     T
        4  0.5544444E-04  0.18778E-04    3       33    -4    -5     T
        5  0.7985555E-04  0.24411E-04    3       36    -4    -5     T
        6  0.1115900E-03  0.31734E-04    3       39    -4    -5     T
        7  0.1528448E-03  0.41255E-04    4       43    -4    -5     T
        8  0.1940995E-03  0.41255E-04    4       47    -4    -5     T
        9  0.2353543E-03  0.41255E-04    4       51    -4    -5     T
       10  0.2766091E-03  0.41255E-04    3       54    -4    -5     T
       11  0.3302403E-03  0.53631E-04    3       57    -4    -5     T
       12  0.3999609E-03  0.69721E-04    4       61    -4    -5     T
       13  0.4696814E-03  0.69721E-04    3       64    -4    -5     T
       14  0.5603181E-03  0.90637E-04    3       67    -4    -5     T
       15  0.6781459E-03  0.11783E-03    8       75    -4    -5     T
       16  0.7606253E-03  0.82479E-04    4       79    -4    -5     T
       17  0.8431047E-03  0.82479E-04    2       81    -4    -5     T
       18  0.9503280E-03  0.10722E-03    3       84    -4    -5     T
       19  0.1089718E-02  0.13939E-03    4       88    -4    -5     T
       20  0.1229108E-02  0.13939E-03    5       93    -4    -5     T
       21  0.1368499E-02  0.13939E-03    4       97    -4    -5     T
       22  0.1507889E-02  0.13939E-03    4      101    -4    -5     T
       23  0.1647279E-02  0.13939E-03    4      105    -4    -5     T
       24  0.1786669E-02  0.13939E-03    3      108    -4    -5     T
       25  0.1967876E-02  0.18121E-03    4      112    -4    -5     T
       26  0.2149084E-02  0.18121E-03    6      118    -4    -5     T
       27  0.2330291E-02  0.18121E-03    5      123    -4    -5     T
       28  0.2511498E-02  0.18121E-03    4      127    -4    -5     T
       29  0.2692705E-02  0.18121E-03    4      131    -4    -5     T
       30  0.2873913E-02  0.18121E-03    3      134    -4    -5     T
       31  0.3109482E-02  0.23557E-03    4      138    -4    -5     T
       32  0.3345052E-02  0.23557E-03    5      143    -4    -5     T
       33  0.3580621E-02  0.23557E-03    3      146    -4    -5     T
       34  0.3886861E-02  0.30624E-03    5      151    -4    -5     T
       35  0.4193102E-02  0.30624E-03    5      156    -4    -5     T
       36  0.4499342E-02  0.30624E-03    5      161    -4    -5     T
       37  0.4805582E-02  0.30624E-03    4      165    -4    -5     T
       38  0.5111822E-02  0.30624E-03    4      169    -4    -5     T
       39  0.5418063E-02  0.30624E-03    5      174    -4    -5     T
       40  0.5724303E-02  0.30624E-03    4      178    -4    -5     T
       41  0.6030543E-02  0.30624E-03    3      181    -4    -5     T
       42  0.6428655E-02  0.39811E-03    4      185    -4    -5     T
       43  0.6826768E-02  0.39811E-03    5      190    -4    -5     T
       44  0.7224880E-02  0.39811E-03    5      195    -4    -5     T
       45  0.7622992E-02  0.39811E-03    5      200    -4    -5     T
       46  0.8021105E-02  0.39811E-03    5      205    -4    -5     T
       47  0.8418994E-02  0.39789E-03    4      209    -4    -5     T
       48  0.8816884E-02  0.39789E-03    5      214    -4    -5     T
       49  0.9214773E-02  0.39789E-03    5      219    -4    -5     T
       50  0.9612663E-02  0.39789E-03    5      224    -4    -5     T
       51  0.1001055E-01  0.39789E-03    4      228    -4    -5     T
       52  0.1040844E-01  0.39789E-03    4      232    -4    -5     T
       53  0.1080633E-01  0.39789E-03    4      236    -4    -5     T
       54  0.1120422E-01  0.39789E-03    4      240    -4    -5     T
       55  0.1160211E-01  0.39789E-03    5      245    -4    -5     T
       56  0.1200000E-01  0.39789E-03    4      249    -4    -5     T
       57  0.1239811E-01  0.39811E-03    4      253    -4    -5     T
       58  0.1279622E-01  0.39811E-03    4      257    -4    -5     T
       59  0.1319434E-01  0.39811E-03    4      261    -4    -5     T
       60  0.1359245E-01  0.39811E-03    4      265    -4    -5     T
       61  0.1399056E-01  0.39811E-03    4      269    -4    -5     T
       62  0.1438867E-01  0.39811E-03    5      274    -4    -5     T
       63  0.1478679E-01  0.39811E-03    4      278    -4    -5     T
       64  0.1518490E-01  0.39811E-03    4      282    -4    -5     T
       65  0.1558301E-01  0.39811E-03    4      286    -4    -5     T
       66  0.1598112E-01  0.39811E-03    5      291    -4    -5     T
       67  0.1637924E-01  0.39811E-03    4      295    -4    -5     T
       68  0.1677735E-01  0.39811E-03    4      299    -4    -5     T
       69  0.1717546E-01  0.39811E-03    3      302    -4    -5     T
       70  0.1769301E-01  0.51755E-03    5      307    -4    -5     T
       71  0.1821055E-01  0.51755E-03    5      312    -4    -5     T
       72  0.1872810E-01  0.51755E-03    5      317    -4    -5     T
       73  0.1925529E-01  0.52719E-03    5      322    -4    -5     T
       74  0.1978248E-01  0.52719E-03    5      327    -4    -5     T
       75  0.2030967E-01  0.52719E-03    5      332    -4    -5     T
       76  0.2083686E-01  0.52719E-03    5      337    -4    -5     T
       77  0.2136405E-01  0.52719E-03    4      341    -4    -5     T
       78  0.2189124E-01  0.52719E-03    4      345    -4    -5     T
       79  0.2241843E-01  0.52719E-03    5      350    -4    -5     T
       80  0.2294562E-01  0.52719E-03    4      354    -4    -5     T
       81  0.2347281E-01  0.52719E-03    4      358    -4    -5     T
       82  0.2400000E-01  0.52719E-03    5      363    -4    -5     T
       83  0.2451755E-01  0.51755E-03    4      367    -4    -5     T
       84  0.2503509E-01  0.51755E-03    4      371    -4    -5     T
       85  0.2555264E-01  0.51755E-03    5      376    -4    -5     T
       86  0.2607018E-01  0.51755E-03    5      381    -4    -5     T
       87  0.2658773E-01  0.51755E-03    5      386    -4    -5     T
       88  0.2710528E-01  0.51755E-03    4      390    -4    -5     T
       89  0.2762282E-01  0.51755E-03    5      395    -4    -5     T
       90  0.2814037E-01  0.51755E-03    4      399    -4    -5     T
       91  0.2865791E-01  0.51755E-03    4      403    -4    -5     T
       92  0.2917546E-01  0.51755E-03    4      407    -4    -5     T
       93  0.2969301E-01  0.51755E-03    4      411    -4    -5     T
       94  0.3021055E-01  0.51755E-03    4      415    -4    -5     T
       95  0.3072810E-01  0.51755E-03    5      420    -4    -5     T
       96  0.3125529E-01  0.52719E-03    5      425    -4    -5     T
       97  0.3178248E-01  0.52719E-03    4      429    -4    -5     T
       98  0.3230967E-01  0.52719E-03    4      433    -4    -5     T
       99  0.3283686E-01  0.52719E-03    4      437    -4    -5     T
      100  0.3336405E-01  0.52719E-03    4      441    -4    -5     T
      101  0.3389124E-01  0.52719E-03    4      445    -4    -5     T
      102  0.3441843E-01  0.52719E-03    5      450    -4    -5     T
      103  0.3494562E-01  0.52719E-03    4      454    -4    -5     T
      104  0.3547281E-01  0.52719E-03    4      458    -4    -5     T
      105  0.3600000E-01  0.52719E-03    5      463    -4    -5     T
      106  0.3651755E-01  0.51755E-03    5      468    -4    -5     T
      107  0.3703509E-01  0.51755E-03    4      472    -4    -5     T
      108  0.3755264E-01  0.51755E-03    4      476    -4    -5     T
      109  0.3807018E-01  0.51755E-03    4      480    -4    -5     T
      110  0.3858773E-01  0.51755E-03    4      484    -4    -5     T
      111  0.3910528E-01  0.51755E-03    4      488    -4    -5     T
      112  0.3962282E-01  0.51755E-03    5      493    -4    -5     T
      113  0.4014037E-01  0.51755E-03    4      497    -4    -5     T
      114  0.4065791E-01  0.51755E-03    3      500    -4    -5     T
      115  0.4133072E-01  0.67281E-03    5      505    -4    -5     T
      116  0.4199765E-01  0.66693E-03    5      510    -4    -5     T
      117  0.4266458E-01  0.66693E-03    6      516    -4    -5     T
      118  0.4333151E-01  0.66693E-03    5      521    -4    -5     T
      119  0.4399843E-01  0.66693E-03    5      526    -4    -5     T
      120  0.4466536E-01  0.66693E-03    5      531    -4    -5     T
      121  0.4533229E-01  0.66693E-03    5      536    -4    -5     T
      122  0.4599922E-01  0.66693E-03    5      541    -4    -5     T
      123  0.4666614E-01  0.66693E-03    4      545    -4    -5     T
      124  0.4733307E-01  0.66693E-03    5      550    -4    -5     T
      125  0.4800000E-01  0.66693E-03    5      555    -4    -5     T
      126  0.4867281E-01  0.67281E-03    4      559    -4    -5     T
      127  0.4934562E-01  0.67281E-03    5      564    -4    -5     T
      128  0.5001843E-01  0.67281E-03    6      570    -4    -5     T
      129  0.5069124E-01  0.67281E-03    5      575    -4    -5     T
      130  0.5136405E-01  0.67281E-03    5      580    -4    -5     T
      131  0.5203686E-01  0.67281E-03    6      586    -4    -5     T
      132  0.5270967E-01  0.67281E-03    5      591    -4    -5     T
      133  0.5338248E-01  0.67281E-03    5      596    -4    -5     T
      134  0.5404423E-01  0.66175E-03    4      600    -4    -5     T
      135  0.5470598E-01  0.66175E-03    5      605    -4    -5     T
      136  0.5536773E-01  0.66175E-03    5      610    -4    -5     T
      137  0.5602949E-01  0.66175E-03    4      614    -4    -5     T
      138  0.5669124E-01  0.66175E-03    5      619    -4    -5     T
      139  0.5735299E-01  0.66175E-03    5      624    -4    -5     T
      140  0.5801474E-01  0.66175E-03    4      628    -4    -5     T
      141  0.5867650E-01  0.66175E-03    5      633    -4    -5     T
      142  0.5933825E-01  0.66175E-03    5      638    -4    -5     T
      143  0.6000000E-01  0.66175E-03    4      642    -4    -5     T
      144  0.6067281E-01  0.67281E-03    5      647    -4    -5     T
      145  0.6134562E-01  0.67281E-03    5      652    -4    -5     T
      146  0.6201843E-01  0.67281E-03    4      656    -4    -5     T
      147  0.6269124E-01  0.67281E-03    5      661    -4    -5     T
      148  0.6336405E-01  0.67281E-03    5      666    -4    -5     T
      149  0.6403686E-01  0.67281E-03    4      670    -4    -5     T
      150  0.6470967E-01  0.67281E-03    5      675    -4    -5     T
      151  0.6538248E-01  0.67281E-03    5      680    -4    -5     T
      152  0.6604423E-01  0.66175E-03    4      684    -4    -5     T
      153  0.6670598E-01  0.66175E-03    5      689    -4    -5     T
      154  0.6736773E-01  0.66175E-03    5      694    -4    -5     T
      155  0.6802949E-01  0.66175E-03    4      698    -4    -5     T
      156  0.6869124E-01  0.66175E-03    5      703    -4    -5     T
      157  0.6935299E-01  0.66175E-03    4      707    -4    -5     T
      158  0.7001474E-01  0.66175E-03    4      711    -4    -5     T
      159  0.7067650E-01  0.66175E-03    5      716    -4    -5     T
      160  0.7133825E-01  0.66175E-03    4      720    -4    -5     T
      161  0.7200000E-01  0.66175E-03    4      724    -4    -5     T
      162  0.7267281E-01  0.67281E-03    5      729    -4    -5     T
      163  0.7334562E-01  0.67281E-03    4      733    -4    -5     T
      164  0.7401843E-01  0.67281E-03    4      737    -4    -5     T
      165  0.7469124E-01  0.67281E-03    5      742    -4    -5     T
      166  0.7536405E-01  0.67281E-03    4      746    -4    -5     T
      167  0.7603686E-01  0.67281E-03    4      750    -4    -5     T
      168  0.7670967E-01  0.67281E-03    5      755    -4    -5     T
      169  0.7738248E-01  0.67281E-03    5      760    -4    -5     T
      170  0.7804423E-01  0.66175E-03    4      764    -4    -5     T
      171  0.7870598E-01  0.66175E-03    4      768    -4    -5     T
      172  0.7936773E-01  0.66175E-03    5      773    -4    -5     T
      173  0.8002949E-01  0.66175E-03    6      779    -4    -5     T
      174  0.8069124E-01  0.66175E-03    4      783    -4    -5     T
      175  0.8135299E-01  0.66175E-03    5      788    -4    -5     T
      176  0.8201474E-01  0.66175E-03    4      792    -4    -5     T
      177  0.8267650E-01  0.66175E-03    4      796    -4    -5     T
      178  0.8333825E-01  0.66175E-03    4      800    -4    -5     T
      179  0.8400000E-01  0.66175E-03    4      804    -4    -5     T
      180  0.8467281E-01  0.67281E-03    4      808    -4    -5     T
      181  0.8534562E-01  0.67281E-03    4      812    -4    -5     T
      182  0.8601843E-01  0.67281E-03    4      816    -4    -5     T
      183  0.8669124E-01  0.67281E-03    4      820    -4    -5     T
      184  0.8736405E-01  0.67281E-03    4      824    -4    -5     T
      185  0.8803686E-01  0.67281E-03    4      828    -4    -5     T
      186  0.8870967E-01  0.67281E-03    4      832    -4    -5     T
      187  0.8938248E-01  0.67281E-03    5      837    -4    -5     T
      188  0.9004423E-01  0.66175E-03    4      841    -4    -5     T
      189  0.9070598E-01  0.66175E-03    4      845    -4    -5     T
      190  0.9136773E-01  0.66175E-03    5      850    -4    -5     T
      191  0.9202949E-01  0.66175E-03    4      854    -4    -5     T
      192  0.9269124E-01  0.66175E-03    4      858    -4    -5     T
      193  0.9335299E-01  0.66175E-03    4      862    -4    -5     T
      194  0.9401474E-01  0.66175E-03    5      867    -4    -5     T
      195  0.9467650E-01  0.66175E-03    4      871    -4    -5     T
      196  0.9533825E-01  0.66175E-03    4      875    -4    -5     T
      197  0.9600000E-01  0.66175E-03    4      879    -4    -5     T
      198  0.9667281E-01  0.67281E-03    4      883    -4    -5     T
      199  0.9734562E-01  0.67281E-03    4      887    -4    -5     T
      200  0.9801843E-01  0.67281E-03    4      891    -4    -5     T
      201  0.9869124E-01  0.67281E-03    4      895    -4    -5     T
      202  0.9936405E-01  0.67281E-03    4      899    -4    -5     T
      203  0.1000369E+00  0.67281E-03    4      903    -4    -5     T
      204  0.1007097E+00  0.67281E-03    4      907    -4    -5     T
      205  0.1013825E+00  0.67281E-03    4      911    -4    -5     T
      206  0.1020442E+00  0.66175E-03    4      915    -4    -5     T
      207  0.1027060E+00  0.66175E-03    4      919    -4    -5     T
      208  0.1033677E+00  0.66175E-03    4      923    -4    -5     T
      209  0.1040295E+00  0.66175E-03    4      927    -4    -5     T
      210  0.1046912E+00  0.66175E-03    4      931    -4    -5     T
      211  0.1053530E+00  0.66175E-03    4      935    -4    -5     T
      212  0.1060147E+00  0.66175E-03    4      939    -4    -5     T
      213  0.1066765E+00  0.66175E-03    4      943    -4    -5     T
      214  0.1073382E+00  0.66175E-03    4      947    -4    -5     T
      215  0.1080000E+00  0.66175E-03    4      951    -4    -5     T
      216  0.1086728E+00  0.67281E-03    4      955    -4    -5     T
      217  0.1093456E+00  0.67281E-03    4      959    -4    -5     T
      218  0.1100184E+00  0.67281E-03    4      963    -4    -5     T
      219  0.1106912E+00  0.67281E-03    4      967    -4    -5     T
      220  0.1113640E+00  0.67281E-03    4      971    -4    -5     T
      221  0.1120369E+00  0.67281E-03    4      975    -4    -5     T
      222  0.1127097E+00  0.67281E-03    4      979    -4    -5     T
      223  0.1133825E+00  0.67281E-03    4      983    -4    -5     T
      224  0.1140442E+00  0.66175E-03    4      987    -4    -5     T
      225  0.1147060E+00  0.66175E-03    4      991    -4    -5     T
      226  0.1153677E+00  0.66175E-03    4      995    -4    -5     T
      227  0.1160295E+00  0.66175E-03    4      999    -4    -5     T
      228  0.1166912E+00  0.66175E-03    4     1003    -4    -5     T
      229  0.1173530E+00  0.66175E-03    5     1008    -4    -5     T
      230  0.1180147E+00  0.66175E-03    4     1012    -4    -5     T
      231  0.1186765E+00  0.66175E-03    4     1016    -4    -5     T
      232  0.1193382E+00  0.66175E-03    4     1020    -4    -5     T
      233  0.1200000E+00  0.66175E-03    4     1024    -4    -5     T
      234  0.1206728E+00  0.67281E-03    4     1028    -4    -5     T
      235  0.1213456E+00  0.67281E-03    4     1032    -4    -5     T
      236  0.1220184E+00  0.67281E-03    4     1036    -4    -5     T
      237  0.1226912E+00  0.67281E-03    4     1040    -4    -5     T
      238  0.1233640E+00  0.67281E-03    4     1044    -4    -5     T
      239  0.1240369E+00  0.67281E-03    4     1048    -4    -5     T
      240  0.1247097E+00  0.67281E-03    4     1052    -4    -5     T
      241  0.1253825E+00  0.67281E-03    5     1057    -4    -5     T
      242  0.1260442E+00  0.66175E-03    4     1061    -4    -5     T
      243  0.1267060E+00  0.66175E-03    4     1065    -4    -5     T
      244  0.1273677E+00  0.66175E-03    4     1069    -4    -5     T
      245  0.1280295E+00  0.66175E-03    4     1073    -4    -5     T
      246  0.1286912E+00  0.66175E-03    4     1077    -4    -5     T
      247  0.1293530E+00  0.66175E-03    4     1081    -4    -5     T
      248  0.1300147E+00  0.66175E-03    4     1085    -4    -5     T
      249  0.1306765E+00  0.66175E-03    4     1089    -4    -5     T
      250  0.1313382E+00  0.66175E-03    4     1093    -4    -5     T
      251  0.1320000E+00  0.66175E-03    4     1097    -4    -5     T
      252  0.1326728E+00  0.67281E-03    4     1101    -4    -5     T
      253  0.1333456E+00  0.67281E-03    4     1105    -4    -5     T
      254  0.1340184E+00  0.67281E-03    4     1109    -4    -5     T
      255  0.1346912E+00  0.67281E-03    4     1113    -4    -5     T
      256  0.1353640E+00  0.67281E-03    4     1117    -4    -5     T
      257  0.1360369E+00  0.67281E-03    4     1121    -4    -5     T
      258  0.1367097E+00  0.67281E-03    4     1125    -4    -5     T
      259  0.1373825E+00  0.67281E-03    4     1129    -4    -5     T
      260  0.1380442E+00  0.66175E-03    4     1133    -4    -5     T
      261  0.1387060E+00  0.66175E-03    4     1137    -4    -5     T
      262  0.1393677E+00  0.66175E-03    4     1141    -4    -5     T
      263  0.1400295E+00  0.66175E-03    4     1145    -4    -5     T
      264  0.1406912E+00  0.66175E-03    4     1149    -4    -5     T
      265  0.1413530E+00  0.66175E-03    4     1153    -4    -5     T
      266  0.1420147E+00  0.66175E-03    4     1157    -4    -5     T
      267  0.1426765E+00  0.66175E-03    4     1161    -4    -5     T
      268  0.1433382E+00  0.66175E-03    4     1165    -4    -5     T
      269  0.1440000E+00  0.66175E-03    4     1169    -4    -5     T
      270  0.1446728E+00  0.67281E-03    4     1173    -4    -5     T
      271  0.1453456E+00  0.67281E-03    4     1177    -4    -5     T
      272  0.1460184E+00  0.67281E-03    4     1181    -4    -5     T
      273  0.1466912E+00  0.67281E-03    4     1185    -4    -5     T
      274  0.1473640E+00  0.67281E-03    4     1189    -4    -5     T
      275  0.1480369E+00  0.67281E-03    4     1193    -4    -5     T
      276  0.1487097E+00  0.67281E-03    4     1197    -4    -5     T
      277  0.1493825E+00  0.67281E-03    4     1201    -4    -5     T
      278  0.1500442E+00  0.66175E-03    4     1205    -4    -5     T
      279  0.1507060E+00  0.66175E-03    4     1209    -4    -5     T
      280  0.1513677E+00  0.66175E-03    4     1213    -4    -5     T
      281  0.1520295E+00  0.66175E-03    4     1217    -4    -5     T
      282  0.1526912E+00  0.66175E-03    4     1221    -4    -5     T
      283  0.1533530E+00  0.66175E-03    4     1225    -4    -5     T
      284  0.1540147E+00  0.66175E-03    4     1229    -4    -5     T
      285  0.1546765E+00  0.66175E-03    4     1233    -4    -5     T
      286  0.1553382E+00  0.66175E-03    4     1237    -4    -5     T
      287  0.1560000E+00  0.66175E-03    4     1241    -4    -5     T
      288  0.1566728E+00  0.67281E-03    4     1245    -4    -5     T
      289  0.1573456E+00  0.67281E-03    4     1249    -4    -5     T
      290  0.1580184E+00  0.67281E-03    4     1253    -4    -5     T
      291  0.1586912E+00  0.67281E-03    4     1257    -4    -5     T
      292  0.1593640E+00  0.67281E-03    4     1261    -4    -5     T
      293  0.1600369E+00  0.67281E-03    4     1265    -4    -5     T
      294  0.1607097E+00  0.67281E-03    4     1269    -4    -5     T
      295  0.1613825E+00  0.67281E-03    4     1273    -4    -5     T
      296  0.1620442E+00  0.66175E-03    4     1277    -4    -5     T
      297  0.1627060E+00  0.66175E-03    4     1281    -4    -5     T
      298  0.1633677E+00  0.66175E-03    4     1285    -4    -5     T
      299  0.1640295E+00  0.66175E-03    4     1289    -4    -5     T
      300  0.1646912E+00  0.66175E-03    4     1293    -4    -5     T
      301  0.1653530E+00  0.66175E-03    4     1297    -4    -5     T
      302  0.1660147E+00  0.66175E-03    4     1301    -4    -5     T
      303  0.1666765E+00  0.66175E-03    4     1305    -4    -5     T
      304  0.1673382E+00  0.66175E-03    4     1309    -4    -5     T
      305  0.1680000E+00  0.66175E-03    4     1313    -4    -5     T
      306  0.1686728E+00  0.67281E-03    4     1317    -4    -5     T
      307  0.1693456E+00  0.67281E-03    4     1321    -4    -5     T
      308  0.1700184E+00  0.67281E-03    4     1325    -4    -5     T
      309  0.1706912E+00  0.67281E-03    4     1329    -4    -5     T
      310  0.1713640E+00  0.67281E-03    4     1333    -4    -5     T
      311  0.1720369E+00  0.67281E-03    4     1337    -4    -5     T
      312  0.1727097E+00  0.67281E-03    4     1341    -4    -5     T
      313  0.1733825E+00  0.67281E-03    4     1345    -4    -5     T
      314  0.1740442E+00  0.66175E-03    4     1349    -4    -5     T
      315  0.1747060E+00  0.66175E-03    4     1353    -4    -5     T
      316  0.1753677E+00  0.66175E-03    4     1357    -4    -5     T
      317  0.1760295E+00  0.66175E-03    4     1361    -4    -5     T
      318  0.1766912E+00  0.66175E-03    4     1365    -4    -5     T
      319  0.1773530E+00  0.66175E-03    3     1368    -4    -5     T
      320  0.1782353E+00  0.88234E-03    5     1373    -4    -5     T
      321  0.1791177E+00  0.88234E-03    5     1378    -4    -5     T
      322  0.1800000E+00  0.88234E-03    6     1384    -4    -5     T
      323  0.1808747E+00  0.87465E-03    5     1389    -4    -5     T
      324  0.1817493E+00  0.87465E-03    5     1394    -4    -5     T
      325  0.1826240E+00  0.87465E-03    5     1399    -4    -5     T
      326  0.1834986E+00  0.87465E-03    6     1405    -4    -5     T
      327  0.1843487E+00  0.85014E-03    6     1411    -4    -5     T
      328  0.1851989E+00  0.85014E-03    5     1416    -4    -5     T
      329  0.1860490E+00  0.85014E-03    5     1421    -4    -5     T
      330  0.1868992E+00  0.85014E-03    6     1427    -4    -5     T
      331  0.1877493E+00  0.85014E-03    5     1432    -4    -5     T
      332  0.1885994E+00  0.85014E-03    5     1437    -4    -5     T
      333  0.1894496E+00  0.85014E-03    5     1442    -4    -5     T
      334  0.1902997E+00  0.85014E-03    5     1447    -4    -5     T
      335  0.1911499E+00  0.85014E-03    5     1452    -4    -5     T
      336  0.1920000E+00  0.85014E-03    5     1457    -4    -5     T
      337  0.1928747E+00  0.87465E-03    6     1463    -4    -5     T
      338  0.1937493E+00  0.87465E-03    6     1469    -4    -5     T
      339  0.1946240E+00  0.87465E-03    5     1474    -4    -5     T
      340  0.1954986E+00  0.87465E-03    4     1478    -4    -5     T
      341  0.1963487E+00  0.85014E-03    6     1484    -4    -5     T
      342  0.1971989E+00  0.85014E-03    5     1489    -4    -5     T
      343  0.1980490E+00  0.85014E-03    4     1493    -4    -5     T
      344  0.1988992E+00  0.85014E-03    5     1498    -4    -5     T
      345  0.1997493E+00  0.85014E-03    5     1503    -4    -5     T
      346  0.2005994E+00  0.85014E-03    5     1508    -4    -5     T
      347  0.2014496E+00  0.85014E-03    5     1513    -4    -5     T
      348  0.2022997E+00  0.85014E-03    6     1519    -4    -5     T
      349  0.2031499E+00  0.85014E-03    5     1524    -4    -5     T
      350  0.2040000E+00  0.85014E-03    5     1529    -4    -5     T
      351  0.2048747E+00  0.87465E-03    4     1533    -4    -5     T
      352  0.2057493E+00  0.87465E-03    6     1539    -4    -5     T
      353  0.2066240E+00  0.87465E-03    5     1544    -4    -5     T
      354  0.2074986E+00  0.87465E-03    4     1548    -4    -5     T
      355  0.2083487E+00  0.85014E-03    5     1553    -4    -5     T
      356  0.2091989E+00  0.85014E-03    5     1558    -4    -5     T
      357  0.2100490E+00  0.85014E-03    5     1563    -4    -5     T
      358  0.2108992E+00  0.85014E-03    5     1568    -4    -5     T
      359  0.2117493E+00  0.85014E-03    6     1574    -4    -5     T
      360  0.2125994E+00  0.85014E-03    5     1579    -4    -5     T
      361  0.2134496E+00  0.85014E-03    5     1584    -4    -5     T
      362  0.2142997E+00  0.85014E-03    4     1588    -4    -5     T
      363  0.2151499E+00  0.85014E-03    5     1593    -4    -5     T
      364  0.2160000E+00  0.85014E-03    6     1599    -4    -5     T
      365  0.2168747E+00  0.87465E-03    4     1603    -4    -5     T
      366  0.2177493E+00  0.87465E-03    5     1608    -4    -5     T
      367  0.2186240E+00  0.87465E-03    5     1613    -4    -5     T
      368  0.2194986E+00  0.87465E-03    5     1618    -4    -5     T
      369  0.2203487E+00  0.85014E-03    5     1623    -4    -5     T
      370  0.2211989E+00  0.85014E-03    6     1629    -4    -5     T
      371  0.2220490E+00  0.85014E-03    5     1634    -4    -5     T
      372  0.2228992E+00  0.85014E-03    5     1639    -4    -5     T
      373  0.2237493E+00  0.85014E-03    4     1643    -4    -5     T
      374  0.2245994E+00  0.85014E-03    5     1648    -4    -5     T
      375  0.2254496E+00  0.85014E-03    5     1653    -4    -5     T
      376  0.2262997E+00  0.85014E-03    4     1657    -4    -5     T
      377  0.2271499E+00  0.85014E-03    5     1662    -4    -5     T
      378  0.2280000E+00  0.85014E-03    5     1667    -4    -5     T
      379  0.2288747E+00  0.87465E-03    4     1671    -4    -5     T
      380  0.2297493E+00  0.87465E-03    5     1676    -4    -5     T
      381  0.2306240E+00  0.87465E-03    6     1682    -4    -5     T
      382  0.2314986E+00  0.87465E-03    5     1687    -4    -5     T
      383  0.2323487E+00  0.85014E-03    5     1692    -4    -5     T
      384  0.2331989E+00  0.85014E-03    5     1697    -4    -5     T
      385  0.2340490E+00  0.85014E-03    5     1702    -4    -5     T
      386  0.2348992E+00  0.85014E-03    5     1707    -4    -5     T
      387  0.2357493E+00  0.85014E-03    4     1711    -4    -5     T
      388  0.2365994E+00  0.85014E-03    5     1716    -4    -5     T
      389  0.2374496E+00  0.85014E-03    5     1721    -4    -5     T
      390  0.2382997E+00  0.85014E-03    4     1725    -4    -5     T
      391  0.2391499E+00  0.85014E-03    5     1730    -4    -5     T
      392  0.2400000E+00  0.85014E-03    5     1735    -4    -5     T
      393  0.2408747E+00  0.87465E-03    4     1739    -4    -5     T
      394  0.2417872E+00  0.91253E-03    5     1744    -4    -5     T
      395  0.2426997E+00  0.91253E-03    6     1750    -4    -5     T
      396  0.2436123E+00  0.91253E-03    6     1756    -4    -5     T
      397  0.2445248E+00  0.91253E-03    5     1761    -4    -5     T
      398  0.2454373E+00  0.91253E-03    4     1765    -4    -5     T
      399  0.2463499E+00  0.91253E-03    6     1771    -4    -5     T
      400  0.2472624E+00  0.91253E-03    5     1776    -4    -5     T
      401  0.2481749E+00  0.91253E-03    5     1781    -4    -5     T
      402  0.2490875E+00  0.91253E-03    5     1786    -4    -5     T
      403  0.2500000E+00  0.91253E-03    5     1791    -4    -5     T
      404  0.2510000E+00  0.10000E-02    6     1797    -4    -5     T
      405  0.2520000E+00  0.10000E-02    6     1803    -4    -5     T
      406  0.2528747E+00  0.87465E-03    4     1807    -4    -5     T
