 ******* Program HYDRUS
 ******* 
 Infiltration of water into soil profile                                 
 Date:   1. 9.    Time:  12:30:57
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      830  0.1694000E+01  0.20000E-02    4     3627    -4    -5     T
      831  0.1696000E+01  0.20000E-02    4     3631    -4    -5     T
      832  0.1698000E+01  0.20000E-02    4     3635    -4    -5     T
      833  0.1700000E+01  0.20000E-02    4     3639    -4    -5     T
      834  0.1702000E+01  0.20000E-02    4     3643    -4    -5     T
      835  0.1704000E+01  0.20000E-02    4     3647    -4    -5     T
      836  0.1706000E+01  0.20000E-02    4     3651    -4    -5     T
      837  0.1708000E+01  0.20000E-02    4     3655    -4    -5     T
      838  0.1710000E+01  0.20000E-02    4     3659    -4    -5     T
      839  0.1712000E+01  0.20000E-02    4     3663    -4    -5     T
      840  0.1714000E+01  0.20000E-02    4     3667    -4    -5     T
      841  0.1716000E+01  0.20000E-02    4     3671    -4    -5     T
      842  0.1718000E+01  0.20000E-02    3     3674    -4    -5     T
      843  0.1720500E+01  0.25000E-02    5     3679    -4    -5     T
      844  0.1723000E+01  0.25000E-02    6     3685    -4    -5     T
      845  0.1725500E+01  0.25000E-02    4     3689    -4    -5     T
      846  0.1728000E+01  0.25000E-02    4     3693    -4    -5     T
      847  0.1730400E+01  0.24000E-02    4     3697    -4    -5     T
      848  0.1732800E+01  0.24000E-02    4     3701    -4    -5     T
      849  0.1735200E+01  0.24000E-02    5     3706    -4    -5     T
      850  0.1737600E+01  0.24000E-02    4     3710    -4    -5     T
      851  0.1740000E+01  0.24000E-02    4     3714    -4    -5     T
      852  0.1742400E+01  0.24000E-02    4     3718    -4    -5     T
      853  0.1744800E+01  0.24000E-02    4     3722    -4    -5     T
      854  0.1747200E+01  0.24000E-02    5     3727    -4    -5     T
      855  0.1749600E+01  0.24000E-02    4     3731    -4    -5     T
      856  0.1752000E+01  0.24000E-02    4     3735    -4    -5     T
      857  0.1754400E+01  0.24000E-02    5     3740    -4    -5     T
      858  0.1756800E+01  0.24000E-02    4     3744    -4    -5     T
      859  0.1759200E+01  0.24000E-02    4     3748    -4    -5     T
      860  0.1761600E+01  0.24000E-02    4     3752    -4    -5     T
      861  0.1764000E+01  0.24000E-02    4     3756    -4    -5     T
      862  0.1766400E+01  0.24000E-02    4     3760    -4    -5     T
      863  0.1768800E+01  0.24000E-02    4     3764    -4    -5     T
      864  0.1771200E+01  0.24000E-02    4     3768    -4    -5     T
      865  0.1773600E+01  0.24000E-02    5     3773    -4    -5     T
      866  0.1776000E+01  0.24000E-02    4     3777    -4    -5     T
      867  0.1778400E+01  0.24000E-02    4     3781    -4    -5     T
      868  0.1780800E+01  0.24000E-02    4     3785    -4    -5     T
      869  0.1783200E+01  0.24000E-02    4     3789    -4    -5     T
      870  0.1785600E+01  0.24000E-02    4     3793    -4    -5     T
      871  0.1788000E+01  0.24000E-02    4     3797    -4    -5     T
      872  0.1790400E+01  0.24000E-02    4     3801    -4    -5     T
      873  0.1792800E+01  0.24000E-02    4     3805    -4    -5     T
      874  0.1795200E+01  0.24000E-02    4     3809    -4    -5     T
      875  0.1797600E+01  0.24000E-02    4     3813    -4    -5     T
      876  0.1800000E+01  0.24000E-02    4     3817    -4    -5     T
      877  0.1802400E+01  0.24000E-02    4     3821    -4    -5     T
      878  0.1804800E+01  0.24000E-02    4     3825    -4    -5     T
      879  0.1807200E+01  0.24000E-02    4     3829    -4    -5     T
      880  0.1809600E+01  0.24000E-02    4     3833    -4    -5     T
      881  0.1812000E+01  0.24000E-02    4     3837    -4    -5     T
      882  0.1814400E+01  0.24000E-02    3     3840    -4    -5     T
      883  0.1817600E+01  0.32000E-02    4     3844    -4    -5     T
      884  0.1820800E+01  0.32000E-02    5     3849    -4    -5     T
      885  0.1824000E+01  0.32000E-02    6     3855    -4    -5     T
      886  0.1827000E+01  0.30000E-02    5     3860    -4    -5     T
      887  0.1830000E+01  0.30000E-02    4     3864    -4    -5     T
      888  0.1833000E+01  0.30000E-02    4     3868    -4    -5     T
      889  0.1836000E+01  0.30000E-02    5     3873    -4    -5     T
      890  0.1839000E+01  0.30000E-02    4     3877    -4    -5     T
      891  0.1842000E+01  0.30000E-02    4     3881    -4    -5     T
      892  0.1845000E+01  0.30000E-02    4     3885    -4    -5     T
      893  0.1848000E+01  0.30000E-02    4     3889    -4    -5     T
      894  0.1851000E+01  0.30000E-02    5     3894    -4    -5     T
      895  0.1854000E+01  0.30000E-02    4     3898    -4    -5     T
      896  0.1857000E+01  0.30000E-02    4     3902    -4    -5     T
      897  0.1860000E+01  0.30000E-02    4     3906    -4    -5     T
      898  0.1863000E+01  0.30000E-02    4     3910    -4    -5     T
      899  0.1866000E+01  0.30000E-02    5     3915    -4    -5     T
      900  0.1869000E+01  0.30000E-02    4     3919    -4    -5     T
      901  0.1872000E+01  0.30000E-02    4     3923    -4    -5     T
      902  0.1875000E+01  0.30000E-02    4     3927    -4    -5     T
      903  0.1878000E+01  0.30000E-02    4     3931    -4    -5     T
      904  0.1881000E+01  0.30000E-02    4     3935    -4    -5     T
      905  0.1884000E+01  0.30000E-02    4     3939    -4    -5     T
      906  0.1887000E+01  0.30000E-02    4     3943    -4    -5     T
      907  0.1890000E+01  0.30000E-02    4     3947    -4    -5     T
      908  0.1893000E+01  0.30000E-02    4     3951    -4    -5     T
      909  0.1896000E+01  0.30000E-02    4     3955    -4    -5     T
      910  0.1899000E+01  0.30000E-02    4     3959    -4    -5     T
      911  0.1902000E+01  0.30000E-02    4     3963    -4    -5     T
      912  0.1905000E+01  0.30000E-02    4     3967    -4    -5     T
      913  0.1908000E+01  0.30000E-02    4     3971    -4    -5     T
      914  0.1911000E+01  0.30000E-02    4     3975    -4    -5     T
      915  0.1914000E+01  0.30000E-02    4     3979    -4    -5     T
      916  0.1917000E+01  0.30000E-02    4     3983    -4    -5     T
      917  0.1920000E+01  0.30000E-02    4     3987    -4    -5     T
      918  0.1923000E+01  0.30000E-02    4     3991    -4    -5     T
      919  0.1926000E+01  0.30000E-02    3     3994    -4    -5     T
      920  0.1932000E+01  0.60000E-02   10     4004    -4    -5     T
      921  0.1935000E+01  0.30000E-02    4     4008    -4    -5     T
      922  0.1938000E+01  0.30000E-02    4     4012    -4    -5     T
      923  0.1941000E+01  0.30000E-02    4     4016    -4    -5     T
      924  0.1944000E+01  0.30000E-02    4     4020    -4    -5     T
      925  0.1947000E+01  0.30000E-02    4     4024    -4    -5     T
      926  0.1950000E+01  0.30000E-02    4     4028    -4    -5     T
      927  0.1953000E+01  0.30000E-02    4     4032    -4    -5     T
      928  0.1956000E+01  0.30000E-02    4     4036    -4    -5     T
      929  0.1959000E+01  0.30000E-02    3     4039    -4    -5     T
      930  0.1963500E+01  0.45000E-02    5     4044    -4    -5     T
      931  0.1968000E+01  0.45000E-02    6     4050    -4    -5     T
      932  0.1972000E+01  0.40000E-02    5     4055    -4    -5     T
      933  0.1976000E+01  0.40000E-02    5     4060    -4    -5     T
      934  0.1980000E+01  0.40000E-02    4     4064    -4    -5     T
      935  0.1984000E+01  0.40000E-02    6     4070    -4    -5     T
      936  0.1988000E+01  0.40000E-02    4     4074    -4    -5     T
      937  0.1992000E+01  0.40000E-02    5     4079    -4    -5     T
      938  0.1996000E+01  0.40000E-02    4     4083    -4    -5     T
      939  0.2000000E+01  0.40000E-02    4     4087    -4    -5     T
      940  0.2000100E+01  0.10000E-03    4     4091    -4    -5     T
      941  0.2000200E+01  0.10000E-03    2     4093    -4    -5     T
      942  0.2000330E+01  0.13000E-03    2     4095    -4    -5     T
      943  0.2000499E+01  0.16900E-03    2     4097    -4    -5     T
      944  0.2000719E+01  0.21970E-03    2     4099    -4    -5     T
      945  0.2001004E+01  0.28561E-03    2     4101    -4    -5     T
      946  0.2001379E+01  0.37446E-03    2     4103    -4    -5     T
      947  0.2001903E+01  0.52425E-03    2     4105    -4    -5     T
      948  0.2002602E+01  0.69899E-03    2     4107    -4    -5     T
      949  0.2003301E+01  0.69899E-03    2     4109    -4    -5     T
      950  0.2004000E+01  0.69899E-03    2     4111    -4    -5     T
      951  0.2005060E+01  0.10604E-02    2     4113    -4    -5     T
      952  0.2006428E+01  0.13674E-02    2     4115    -4    -5     T
      953  0.2008342E+01  0.19144E-02    3     4118    -4    -5     T
      954  0.2010895E+01  0.25526E-02    3     4121    -4    -5     T
      955  0.2013447E+01  0.25526E-02    3     4124    -4    -5     T
      956  0.2016000E+01  0.25526E-02    3     4127    -4    -5     T
      957  0.2020000E+01  0.40000E-02    4     4131    -4    -5     T
      958  0.2024000E+01  0.40000E-02    4     4135    -4    -5     T
      959  0.2028000E+01  0.40000E-02    4     4139    -4    -5     T
      960  0.2032000E+01  0.40000E-02    4     4143    -4    -5     T
      961  0.2036000E+01  0.40000E-02    4     4147    -4    -5     T
      962  0.2040000E+01  0.40000E-02    5     4152    -4    -5     T
      963  0.2044000E+01  0.40000E-02    4     4156    -4    -5     T
      964  0.2048000E+01  0.40000E-02    4     4160    -4    -5     T
      965  0.2052000E+01  0.40000E-02    4     4164    -4    -5     T
      966  0.2056000E+01  0.40000E-02    4     4168    -4    -5     T
      967  0.2060000E+01  0.40000E-02    4     4172    -4    -5     T
      968  0.2064000E+01  0.40000E-02    4     4176    -4    -5     T
      969  0.2068000E+01  0.40000E-02    4     4180    -4    -5     T
      970  0.2072000E+01  0.40000E-02    4     4184    -4    -5     T
      971  0.2076000E+01  0.40000E-02    4     4188    -4    -5     T
      972  0.2080000E+01  0.40000E-02    4     4192    -4    -5     T
      973  0.2084000E+01  0.40000E-02    4     4196    -4    -5     T
      974  0.2088000E+01  0.40000E-02    4     4200    -4    -5     T
      975  0.2092000E+01  0.40000E-02    4     4204    -4    -5     T
      976  0.2096000E+01  0.40000E-02    4     4208    -4    -5     T
      977  0.2100000E+01  0.40000E-02    4     4212    -4    -5     T
      978  0.2104000E+01  0.40000E-02    4     4216    -4    -5     T
      979  0.2108000E+01  0.40000E-02    4     4220    -4    -5     T
      980  0.2112000E+01  0.40000E-02    4     4224    -4    -5     T
      981  0.2116000E+01  0.40000E-02    4     4228    -4    -5     T
      982  0.2120000E+01  0.40000E-02    4     4232    -4    -5     T
      983  0.2124000E+01  0.40000E-02    4     4236    -4    -5     T
      984  0.2128000E+01  0.40000E-02    4     4240    -4    -5     T
      985  0.2132000E+01  0.40000E-02    4     4244    -4    -5     T
      986  0.2136000E+01  0.40000E-02    4     4248    -4    -5     T
      987  0.2140000E+01  0.40000E-02    4     4252    -4    -5     T
      988  0.2144000E+01  0.40000E-02    3     4255    -4    -5     T
      989  0.2148000E+01  0.40000E-02    4     4259    -4    -5     T
      990  0.2152000E+01  0.40000E-02    4     4263    -4    -5     T
      991  0.2156000E+01  0.40000E-02    3     4266    -4    -5     T
      992  0.2160000E+01  0.40000E-02    3     4269    -4    -5     T
      993  0.2166000E+01  0.60000E-02    5     4274    -4    -5     T
      994  0.2172000E+01  0.60000E-02    5     4279    -4    -5     T
      995  0.2178000E+01  0.60000E-02    5     4284    -4    -5     T
      996  0.2184000E+01  0.60000E-02    5     4289    -4    -5     T
      997  0.2190000E+01  0.60000E-02    6     4295    -4    -5     T
      998  0.2196000E+01  0.60000E-02    5     4300    -4    -5     T
      999  0.2202000E+01  0.60000E-02    5     4305    -4    -5     T
     1000  0.2208000E+01  0.60000E-02    5     4310    -4    -5     T
     1001  0.2214000E+01  0.60000E-02    5     4315    -4    -5     T
     1002  0.2220000E+01  0.60000E-02    5     4320    -4    -5     T
     1003  0.2226000E+01  0.60000E-02    4     4324    -4    -5     T
     1004  0.2232000E+01  0.60000E-02    4     4328    -4    -5     T
     1005  0.2238000E+01  0.60000E-02    4     4332    -4    -5     T
     1006  0.2244000E+01  0.60000E-02    5     4337    -4    -5     T
     1007  0.2250000E+01  0.60000E-02    4     4341    -4    -5     T
     1008  0.2256000E+01  0.60000E-02    4     4345    -4    -5     T
     1009  0.2262000E+01  0.60000E-02    4     4349    -4    -5     T
     1010  0.2268000E+01  0.60000E-02    4     4353    -4    -5     T
     1011  0.2274000E+01  0.60000E-02    4     4357    -4    -5     T
     1012  0.2280000E+01  0.60000E-02    4     4361    -4    -5     T
     1013  0.2286000E+01  0.60000E-02    4     4365    -4    -5     T
     1014  0.2292000E+01  0.60000E-02    4     4369    -4    -5     T
     1015  0.2298000E+01  0.60000E-02    4     4373    -4    -5     T
     1016  0.2304000E+01  0.60000E-02    4     4377    -4    -5     T
     1017  0.2310000E+01  0.60000E-02    4     4381    -4    -5     T
     1018  0.2316000E+01  0.60000E-02    4     4385    -4    -5     T
     1019  0.2322000E+01  0.60000E-02    5     4390    -4    -5     T
     1020  0.2328000E+01  0.60000E-02    5     4395    -4    -5     T
     1021  0.2334000E+01  0.60000E-02    5     4400    -4    -5     T
     1022  0.2340000E+01  0.60000E-02    4     4404    -4    -5     T
     1023  0.2346000E+01  0.60000E-02    5     4409    -4    -5     T
     1024  0.2352000E+01  0.60000E-02    4     4413    -4    -5     T
     1025  0.2358000E+01  0.60000E-02    4     4417    -4    -5     T
     1026  0.2364000E+01  0.60000E-02    4     4421    -4    -5     T
     1027  0.2370000E+01  0.60000E-02    5     4426    -4    -5     T
     1028  0.2376000E+01  0.60000E-02    4     4430    -4    -5     T
     1029  0.2382000E+01  0.60000E-02    4     4434    -4    -5     T
     1030  0.2388000E+01  0.60000E-02    4     4438    -4    -5     T
     1031  0.2394000E+01  0.60000E-02    5     4443    -4    -5     T
     1032  0.2400000E+01  0.60000E-02    4     4447    -4    -5     T
     1033  0.2406000E+01  0.60000E-02    4     4451    -4    -5     T
     1034  0.2412000E+01  0.60000E-02    4     4455    -4    -5     T
     1035  0.2418000E+01  0.60000E-02    4     4459    -4    -5     T
     1036  0.2424000E+01  0.60000E-02    4     4463    -4    -5     T
     1037  0.2430000E+01  0.60000E-02    4     4467    -4    -5     T
     1038  0.2436000E+01  0.60000E-02    4     4471    -4    -5     T
     1039  0.2442000E+01  0.60000E-02    4     4475    -4    -5     T
     1040  0.2448000E+01  0.60000E-02    4     4479    -4    -5     T
     1041  0.2454000E+01  0.60000E-02    4     4483    -4    -5     T
     1042  0.2460000E+01  0.60000E-02    4     4487    -4    -5     T
     1043  0.2466000E+01  0.60000E-02    4     4491    -4    -5     T
     1044  0.2472000E+01  0.60000E-02    4     4495    -4    -5     T
     1045  0.2478000E+01  0.60000E-02    6     4501    -4    -5     T
     1046  0.2484000E+01  0.60000E-02    4     4505    -4    -5     T
     1047  0.2490000E+01  0.60000E-02    4     4509    -4    -5     T
     1048  0.2496000E+01  0.60000E-02    4     4513    -4    -5     T
     1049  0.2500000E+01  0.40000E-02    4     4517    -4    -5     T
     1050  0.2504000E+01  0.40000E-02    4     4521    -4    -5     T
     1051  0.2508000E+01  0.40000E-02    4     4525    -4    -5     T
     1052  0.2514000E+01  0.60000E-02    5     4530    -4    -5     T
     1053  0.2520000E+01  0.60000E-02    7     4537    -4    -5     T
     1054  0.2524000E+01  0.40000E-02    4     4541    -4    -5     T
     1055  0.2528000E+01  0.40000E-02    4     4545    -4    -5     T
     1056  0.2532000E+01  0.40000E-02    4     4549    -4    -5     T
     1057  0.2536000E+01  0.40000E-02    4     4553    -4    -5     T
     1058  0.2540000E+01  0.40000E-02    4     4557    -4    -5     T
     1059  0.2544000E+01  0.40000E-02    4     4561    -4    -5     T
     1060  0.2548000E+01  0.40000E-02    4     4565    -4    -5     T
     1061  0.2552000E+01  0.40000E-02    4     4569    -4    -5     T
     1062  0.2556000E+01  0.40000E-02    5     4574    -4    -5     T
     1063  0.2560000E+01  0.40000E-02    4     4578    -4    -5     T
     1064  0.2564000E+01  0.40000E-02    5     4583    -4    -5     T
     1065  0.2568000E+01  0.40000E-02    5     4588    -4    -5     T
     1066  0.2572000E+01  0.40000E-02    5     4593    -4    -5     T
     1067  0.2576000E+01  0.40000E-02    5     4598    -4    -5     T
     1068  0.2580000E+01  0.40000E-02    5     4603    -4    -5     T
     1069  0.2584000E+01  0.40000E-02    5     4608    -4    -5     T
     1070  0.2588000E+01  0.40000E-02    5     4613    -4    -5     T
     1071  0.2592000E+01  0.40000E-02    6     4619    -4    -5     T
     1072  0.2596000E+01  0.40000E-02    6     4625    -4    -5     T
     1073  0.2600000E+01  0.40000E-02    6     4631    -4    -5     T
     1074  0.2604000E+01  0.40000E-02    6     4637    -4    -5     T
     1075  0.2608000E+01  0.40000E-02    6     4643    -4    -5     T
     1076  0.2612000E+01  0.40000E-02    5     4648    -4    -5     T
     1077  0.2616000E+01  0.40000E-02    6     4654    -4    -5     T
     1078  0.2620000E+01  0.40000E-02    6     4660    -4    -5     T
     1079  0.2624000E+01  0.40000E-02    7     4667    -4    -5     T
     1080  0.2626000E+01  0.20000E-02    4     4671    -4    -5     T
     1081  0.2628000E+01  0.20000E-02    3     4674    -4    -5     T
     1082  0.2631000E+01  0.30000E-02    4     4678    -4    -5     T
     1083  0.2634000E+01  0.30000E-02    4     4682    -4    -5     T
     1084  0.2637000E+01  0.30000E-02    4     4686    -4    -5     T
     1085  0.2640000E+01  0.30000E-02    4     4690    -4    -5     T
     1086  0.2643000E+01  0.30000E-02    5     4695    -4    -5     T
     1087  0.2646000E+01  0.30000E-02    5     4700    -4    -5     T
     1088  0.2649000E+01  0.30000E-02    5     4705    -4    -5     T
     1089  0.2652000E+01  0.30000E-02    5     4710    -4    -5     T
     1090  0.2655000E+01  0.30000E-02    6     4716    -4    -5     T
     1091  0.2658000E+01  0.30000E-02    5     4721    -4    -5     T
     1092  0.2661000E+01  0.30000E-02    6     4727    -4    -5     T
     1093  0.2664000E+01  0.30000E-02    5     4732    -4    -5     T
     1094  0.2667000E+01  0.30000E-02    6     4738    -4    -5     T
     1095  0.2670000E+01  0.30000E-02    5     4743    -4    -5     T
     1096  0.2673000E+01  0.30000E-02    6     4749    -4    -5     T
     1097  0.2676000E+01  0.30000E-02    5     4754    -4    -5     T
     1098  0.2679000E+01  0.30000E-02    6     4760    -4    -5     T
     1099  0.2682000E+01  0.30000E-02    5     4765    -4    -5     T
     1100  0.2685000E+01  0.30000E-02    6     4771    -4    -5     T
     1101  0.2688000E+01  0.30000E-02    5     4776    -4    -5     T
     1102  0.2691000E+01  0.30000E-02    6     4782    -4    -5     T
     1103  0.2694000E+01  0.30000E-02    6     4788    -4    -5     T
     1104  0.2697000E+01  0.30000E-02    6     4794    -4    -5     T
